notion_id,recipe_name,raw_text,amount,unit,name,prep_note,optional,group_label,order_index
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,"1 onion - diced, set a little aside for topping",1,,onion - diced,set a little aside for topping,FALSE,,1
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,2 Tomatoes,2,,tomatoes,,FALSE,,2
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,Head of Garlic,,,head of garlic,,FALSE,,3
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,3 Dried ancho,3,,dried ancho,,FALSE,,4
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,4 dried Arbol,4,,dried arbol,,FALSE,,5
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,3 Guajillo chillies,3,,guajillo chillies,,FALSE,,6
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,"1 tbsp Peppercorns, 3 cloves, 1 Bayleaf, 1 Cinnamon Stick",1,tbsp,"peppercorns, 3 cloves, 1 bayleaf, 1 cinnamon stick",,FALSE,,7
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,1 tbsp Chicken Bouillon,1,tbsp,chicken bouillon,,FALSE,,8
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,1 tsp Apple Cider Vinegar,1,tsp,apple cider vinegar,,FALSE,,9
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,24ct Corn Tortillas Street Taco Size,24,,ct corn tortillas street taco size,,FALSE,,10
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,10oz Oaxaca,10,oz,oaxaca,,FALSE,,11
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,Lime,,,lime,,FALSE,,12
26e03a80-9ca1-809f-818e-d3d3bdcb3c40,Birria Tacos,3 tbsp of olive oil,3,tbsp,olive oil,,FALSE,,13
27603a80-9ca1-803f-bd98-f6ed1b4100dc,Shrimp Fry,500g of shrimp - marinate w/ salt and turmeric,500,g,shrimp - marinate w/ salt and turmeric,,FALSE,,0
27603a80-9ca1-803f-bd98-f6ed1b4100dc,Shrimp Fry,1 tbsp ginger garlic paste,1,tbsp,ginger garlic paste,,FALSE,,1
27603a80-9ca1-803f-bd98-f6ed1b4100dc,Shrimp Fry,1 whole onion,1,,whole onion,,FALSE,,2
27603a80-9ca1-803f-bd98-f6ed1b4100dc,Shrimp Fry,8 chilies,8,,chilies,,FALSE,,3
27603a80-9ca1-803f-bd98-f6ed1b4100dc,Shrimp Fry,3 tbsp oil,3,tbsp,oil,,FALSE,,4
27603a80-9ca1-803f-bd98-f6ed1b4100dc,Shrimp Fry,"1 tsp Salt, pepper, Chili Powder, Coriander powder, cumin powder, garam masala",1,tsp,salt,"pepper, Chili Powder, Coriander powder, cumin powder, garam masala",FALSE,,5
27603a80-9ca1-803f-bd98-f6ed1b4100dc,Shrimp Fry,Coriander Leaves finely chopped,,,coriander leaves finely chopped,,FALSE,,6
27603a80-9ca1-803f-bd98-f6ed1b4100dc,Shrimp Fry,Optional: Curry leaves,,,curry leaves,,TRUE,,7
27703a80-9ca1-8005-b341-de8201b44400,Chicken Enchiladas Verdes,Chicken and Braising Liquid,,,chicken and braising liquid,,FALSE,,0
27703a80-9ca1-8005-b341-de8201b44400,Chicken Enchiladas Verdes,Tomatillo Sauce (how many grams does this make?),,,tomatillo sauce,how many grams does this make?,FALSE,,1
27703a80-9ca1-8005-b341-de8201b44400,Chicken Enchiladas Verdes,Poblano Crema,,,poblano crema,,FALSE,,2
27703a80-9ca1-8005-b341-de8201b44400,Chicken Enchiladas Verdes,Fillings,,,fillings,,FALSE,,3
27a03a80-9ca1-8059-8a77-c98cd47b502a,Hazelnut Macarons,7 oz confectioners’ sugar,7,oz,confectioners’ sugar,,FALSE,,0
27a03a80-9ca1-8059-8a77-c98cd47b502a,Hazelnut Macarons,3.5 oz granulated sugar,3.5,oz,granulated sugar,,FALSE,,1
27a03a80-9ca1-8059-8a77-c98cd47b502a,Hazelnut Macarons,2.5 oz almond flour,2.5,oz,almond flour,,FALSE,,2
27a03a80-9ca1-8059-8a77-c98cd47b502a,Hazelnut Macarons,1.5 oz hazelnut flour,1.5,oz,hazelnut flour,,FALSE,,3
27a03a80-9ca1-8059-8a77-c98cd47b502a,Hazelnut Macarons,4 oz egg whites,4,oz,egg whites,,FALSE,,4
27a03a80-9ca1-8059-8a77-c98cd47b502a,Hazelnut Macarons,1/8 tsp cream of tartar,8-Jan,tsp,cream of tartar,,FALSE,,5
27a03a80-9ca1-8059-8a77-c98cd47b502a,Hazelnut Macarons,1/2 tsp vanilla bean paste,2-Jan,tsp,vanilla bean paste,,FALSE,,6
27a03a80-9ca1-8059-8a77-c98cd47b502a,Hazelnut Macarons,Chocolate Ganache:,,,chocolate ganache:,,FALSE,,7
27a03a80-9ca1-8059-8a77-c98cd47b502a,Hazelnut Macarons,Praline Buttercream:,,,praline buttercream:,,FALSE,,8
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"1 Lb of Any Flaky Fish: Salmon, Cod, Branzino - split into two even pieces",1,lb,any flaky fish: salmon,"Cod, Branzino - split into two even pieces",FALSE,,0
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,2 tbsp softened butter,2,tbsp,softened butter,,FALSE,,1
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,5-6 garlic cloves,6-May,,garlic cloves,,FALSE,,2
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,Juice of 1 Lemon,,,juice of 1 lemon,,FALSE,,3
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"1 tsp chili flakes, salt, and pepper",1,tsp,chili flakes,"salt, and pepper",FALSE,,4
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"Choose an Herb: Sage, Dill, Cilantro, Mint or Green Onions",,,sage,,FALSE,Choose an Herb,5
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"Choose an Herb: Sage, Dill, Cilantro, Mint or Green Onions",,,dill,,FALSE,Choose an Herb,5.01
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"Choose an Herb: Sage, Dill, Cilantro, Mint or Green Onions",,,cilantro,,FALSE,Choose an Herb,5.02
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"Choose an Herb: Sage, Dill, Cilantro, Mint or Green Onions",,,mint,,FALSE,Choose an Herb,5.03
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"Choose Veggies: Zucchini, Lemon, Onions, Shallots, Jalapenos, Cherry Tomatoes, sundried tomatoes",,,zucchini,,FALSE,Choose Veggies,6
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"Choose Veggies: Zucchini, Lemon, Onions, Shallots, Jalapenos, Cherry Tomatoes, sundried tomatoes",,,lemon,,FALSE,Choose Veggies,6.01
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"Choose Veggies: Zucchini, Lemon, Onions, Shallots, Jalapenos, Cherry Tomatoes, sundried tomatoes",,,onions,,FALSE,Choose Veggies,6.02
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"Choose Veggies: Zucchini, Lemon, Onions, Shallots, Jalapenos, Cherry Tomatoes, sundried tomatoes",,,shallots,,FALSE,Choose Veggies,6.03
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"Choose Veggies: Zucchini, Lemon, Onions, Shallots, Jalapenos, Cherry Tomatoes, sundried tomatoes",,,jalapenos,,FALSE,Choose Veggies,6.04
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"Choose Veggies: Zucchini, Lemon, Onions, Shallots, Jalapenos, Cherry Tomatoes, sundried tomatoes",,,cherry tomatoes,,FALSE,Choose Veggies,6.05
28903a80-9ca1-805d-98a5-f5fdf6dd5d2b,Fish En Papillote,"Choose Veggies: Zucchini, Lemon, Onions, Shallots, Jalapenos, Cherry Tomatoes, sundried tomatoes",,,sundried tomatoes,,FALSE,Choose Veggies,6.06
28d03a80-9ca1-80c6-8b65-e8d115af5fdc,Arayes,"2 6” Pita Breads, cut in half",2,,6” pita breads,cut in half,FALSE,,0
28d03a80-9ca1-80c6-8b65-e8d115af5fdc,Arayes,"1 tsp olive oil, spray",1,tsp,olive oil,spray,FALSE,,1
28d03a80-9ca1-80c6-8b65-e8d115af5fdc,Arayes,Meat Filling,,,meat filling,,FALSE,,2
28e03a80-9ca1-802b-9f84-f6a9fca8144f,Nutella,1 cup hazelnuts (150g),1,cup,hazelnuts,150g,FALSE,,0
28e03a80-9ca1-802b-9f84-f6a9fca8144f,Nutella,2/3 cup milk chocolate - melted then cool (must be cooled to not clump),3-Feb,cup,milk chocolate - melted then cool,must be cooled to not clump,FALSE,,1
28e03a80-9ca1-802b-9f84-f6a9fca8144f,Nutella,1/2 cup powdered sugar,2-Jan,cup,powdered sugar,,FALSE,,2
28e03a80-9ca1-802b-9f84-f6a9fca8144f,Nutella,2 tbsp cocoa powder,2,tbsp,cocoa powder,,FALSE,,3
28e03a80-9ca1-802b-9f84-f6a9fca8144f,Nutella,1/8 tsp salt,8-Jan,tsp,salt,,FALSE,,4
28e03a80-9ca1-802b-9f84-f6a9fca8144f,Nutella,1 tbsp oil,1,tbsp,oil,,FALSE,,5
28e03a80-9ca1-802b-9f84-f6a9fca8144f,Nutella,1/2 tsp vanilla extract,2-Jan,tsp,vanilla extract,,FALSE,,6
28e03a80-9ca1-8074-87aa-c1f0e9318fe8,Crepes,3 large eggs,3,,large eggs,,FALSE,,0
28e03a80-9ca1-8074-87aa-c1f0e9318fe8,Crepes,120 g all-purpose flour,120,g,all-purpose flour,,FALSE,,1
28e03a80-9ca1-8074-87aa-c1f0e9318fe8,Crepes,180 mL whole milk,180,ml,whole milk,,FALSE,,2
28e03a80-9ca1-8074-87aa-c1f0e9318fe8,Crepes,120 mL cup water,120,ml,cup water,,FALSE,,3
28e03a80-9ca1-8074-87aa-c1f0e9318fe8,Crepes,1 tbsp butter (melted),1,tbsp,butter,melted,FALSE,,4
28e03a80-9ca1-8074-87aa-c1f0e9318fe8,Crepes,1/2 tsp vanilla extract,2-Jan,tsp,vanilla extract,,FALSE,,5
28e03a80-9ca1-8074-87aa-c1f0e9318fe8,Crepes,1/8 tsp salt,8-Jan,tsp,salt,,FALSE,,6
28e03a80-9ca1-8076-87da-cc87169a4cb5,Tiramisu,Homemade Ladyfingers (optional),,,homemade ladyfingers,optional,FALSE,,0
28e03a80-9ca1-8076-87da-cc87169a4cb5,Tiramisu,Espresso Soak,,,espresso soak,,FALSE,,1
28e03a80-9ca1-8076-87da-cc87169a4cb5,Tiramisu,Tiramisu Cream,,,tiramisu cream,,FALSE,,2
28e03a80-9ca1-8076-87da-cc87169a4cb5,Tiramisu,Toppings,,,toppings,,FALSE,,3
28e03a80-9ca1-80eb-a6e7-f221f9a50243,Smash Burger Tacos,3 6-in Corn Tortillas,3,,6-in corn tortillas,,FALSE,,0
28e03a80-9ca1-80eb-a6e7-f221f9a50243,Smash Burger Tacos,113g Ground Meat (about quarter container),113,g,ground meat,about quarter container,FALSE,,1
28e03a80-9ca1-80eb-a6e7-f221f9a50243,Smash Burger Tacos,Sauce,,,sauce,,FALSE,,2
28e03a80-9ca1-80eb-a6e7-f221f9a50243,Smash Burger Tacos,"21g Melty Cheese (American, cheddar, pepper jack, etc.) - about 1 slice of cheese",21,g,melty cheese,"American, cheddar, pepper jack, etc.",FALSE,,3
28e03a80-9ca1-80eb-a6e7-f221f9a50243,Smash Burger Tacos,2 tsp oil,2,tsp,oil,,FALSE,,4
28e03a80-9ca1-80eb-a6e7-f221f9a50243,Smash Burger Tacos,"Optional Toppings: Lettuce, Onions, Tomatoes, etc.",,,lettuce,,TRUE,Toppings,5
28e03a80-9ca1-80eb-a6e7-f221f9a50243,Smash Burger Tacos,"Optional Toppings: Lettuce, Onions, Tomatoes, etc.",,,onions,,TRUE,Toppings,5.01
28e03a80-9ca1-80eb-a6e7-f221f9a50243,Smash Burger Tacos,"Optional Toppings: Lettuce, Onions, Tomatoes, etc.",,,tomatoes,,TRUE,Toppings,5.02
28e03a80-9ca1-80eb-a6e7-f221f9a50243,Smash Burger Tacos,"Optional Toppings: Lettuce, Onions, Tomatoes, etc.",,,etc,,TRUE,Toppings,5.03
29203a80-9ca1-806c-8580-f50ffbf2ad75,Chicken Biriyani,Chicken Marinade:,,,chicken marinade:,,FALSE,,0
29203a80-9ca1-806c-8580-f50ffbf2ad75,Chicken Biriyani,Rice:,,,rice:,,FALSE,,1
29203a80-9ca1-806c-8580-f50ffbf2ad75,Chicken Biriyani,Toppings:,,,toppings:,,FALSE,,2
29303a80-9ca1-80a3-bf38-ce532d3566cb,Burnt Basque Cheesecake V1,24 oz cream cheese room temperature,24,oz,cream cheese room temperature,,FALSE,,0
29303a80-9ca1-80a3-bf38-ce532d3566cb,Burnt Basque Cheesecake V1,1/2 cup sour cream room temperature,2-Jan,cup,sour cream room temperature,,FALSE,,1
29303a80-9ca1-80a3-bf38-ce532d3566cb,Burnt Basque Cheesecake V1,8 oz mascarpone room temperature,8,oz,mascarpone room temperature,,FALSE,,2
29303a80-9ca1-80a3-bf38-ce532d3566cb,Burnt Basque Cheesecake V1,1 2/3 cups heavy whipping cream,1,,2/3 cups heavy whipping cream,,FALSE,,3
29303a80-9ca1-80a3-bf38-ce532d3566cb,Burnt Basque Cheesecake V1,3 tbsp cornstarch,3,tbsp,cornstarch,,FALSE,,4
29303a80-9ca1-80a3-bf38-ce532d3566cb,Burnt Basque Cheesecake V1,1 tbsp flour,1,tbsp,flour,,FALSE,,5
29303a80-9ca1-80a3-bf38-ce532d3566cb,Burnt Basque Cheesecake V1,1 1/3 cups granulated sugar,1,,1/3 cups granulated sugar,,FALSE,,6
29303a80-9ca1-80a3-bf38-ce532d3566cb,Burnt Basque Cheesecake V1,5 eggs,5,,eggs,,FALSE,,7
29303a80-9ca1-80a3-bf38-ce532d3566cb,Burnt Basque Cheesecake V1,1 tbsp vanilla extract,1,tbsp,vanilla extract,,FALSE,,8
29303a80-9ca1-80c2-a6cd-c75ca9d0786a,Baked Cheesecake,GRAHAM CRACKER CRUST,,,graham cracker crust,,FALSE,,0
29303a80-9ca1-80c2-a6cd-c75ca9d0786a,Baked Cheesecake,CHEESECAKE FILLING,,,cheesecake filling,,FALSE,,1
29703a80-9ca1-80bb-a93e-d7bae46d7d44,Rosemary Roast Potatoes,1 kg potatoes,1,kg,potatoes,,FALSE,,0
29703a80-9ca1-80bb-a93e-d7bae46d7d44,Rosemary Roast Potatoes,1 tsp Baking Soda,1,tsp,baking soda,,FALSE,,1
29703a80-9ca1-80bb-a93e-d7bae46d7d44,Rosemary Roast Potatoes,2 tbsp Salt,2,tbsp,salt,,FALSE,,2
29703a80-9ca1-80bb-a93e-d7bae46d7d44,Rosemary Roast Potatoes,4 tbsp oil,4,tbsp,oil,,FALSE,,3
29703a80-9ca1-80bb-a93e-d7bae46d7d44,Rosemary Roast Potatoes,"3 garlic cloves, chopped",3,,garlic cloves,chopped,FALSE,,4
29703a80-9ca1-80bb-a93e-d7bae46d7d44,Rosemary Roast Potatoes,1 tbsp chili flakes,1,tbsp,chili flakes,,FALSE,,5
29703a80-9ca1-80bb-a93e-d7bae46d7d44,Rosemary Roast Potatoes,1 tbsp rosemary,1,tbsp,rosemary,,FALSE,,6
29703a80-9ca1-80bb-a93e-d7bae46d7d44,Rosemary Roast Potatoes,1 tbsp garlic powder,1,tbsp,garlic powder,,FALSE,,7
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,1/2 cup (100g) white vinegar,2-Jan,cup,1/2 cup (100g) white vinegar,100g,FALSE,,0
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,1/2 cup (100g) water,2-Jan,cup,1/2 cup (100g) water,100g,FALSE,,1
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,1/8 cup (10g) sugar,8-Jan,cup,1/8 cup (10g) sugar,10g,FALSE,,2
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,1/2 tsp (2g) salt,2-Jan,tsp,1/2 tsp (2g) salt,2g,FALSE,,3
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,"Half Red Onion, Sliced",,,half red onion,,FALSE,,4
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,"Half Red Onion, Sliced",,,sliced,,FALSE,,4.01
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,"Optional: Peppercorns, Smashed Clove of Garlic, Bay Leaf, Fresh Herbs, Red Pepper Flakes, Jalapeno Slices, Fennel Seeds, Mustard Seeds, etc.",,,peppercorns,,TRUE,,5
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,"Optional: Peppercorns, Smashed Clove of Garlic, Bay Leaf, Fresh Herbs, Red Pepper Flakes, Jalapeno Slices, Fennel Seeds, Mustard Seeds, etc.",,,smashed clove of garlic,,TRUE,,5.01
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,"Optional: Peppercorns, Smashed Clove of Garlic, Bay Leaf, Fresh Herbs, Red Pepper Flakes, Jalapeno Slices, Fennel Seeds, Mustard Seeds, etc.",,,bay leaf,,TRUE,,5.02
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,"Optional: Peppercorns, Smashed Clove of Garlic, Bay Leaf, Fresh Herbs, Red Pepper Flakes, Jalapeno Slices, Fennel Seeds, Mustard Seeds, etc.",,,fresh herbs,,TRUE,,5.03
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,"Optional: Peppercorns, Smashed Clove of Garlic, Bay Leaf, Fresh Herbs, Red Pepper Flakes, Jalapeno Slices, Fennel Seeds, Mustard Seeds, etc.",,,red pepper flakes,,TRUE,,5.04
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,"Optional: Peppercorns, Smashed Clove of Garlic, Bay Leaf, Fresh Herbs, Red Pepper Flakes, Jalapeno Slices, Fennel Seeds, Mustard Seeds, etc.",,,jalapeno slices,,TRUE,,5.05
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,"Optional: Peppercorns, Smashed Clove of Garlic, Bay Leaf, Fresh Herbs, Red Pepper Flakes, Jalapeno Slices, Fennel Seeds, Mustard Seeds, etc.",,,fennel seeds,,TRUE,,5.06
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,"Optional: Peppercorns, Smashed Clove of Garlic, Bay Leaf, Fresh Herbs, Red Pepper Flakes, Jalapeno Slices, Fennel Seeds, Mustard Seeds, etc.",,,mustard seeds,,TRUE,,5.07
29903a80-9ca1-8035-921b-fbb15cee0d96,Picked Red Onions,"Optional: Peppercorns, Smashed Clove of Garlic, Bay Leaf, Fresh Herbs, Red Pepper Flakes, Jalapeno Slices, Fennel Seeds, Mustard Seeds, etc.",,,etc,,TRUE,,5.08
2a503a80-9ca1-80af-9015-d99d2690b277,Churros,Ganache,,,ganache,,FALSE,,0
2a503a80-9ca1-80af-9015-d99d2690b277,Churros,Churro Dough,,,churro dough,,FALSE,,1
2a503a80-9ca1-80af-9015-d99d2690b277,Churros,Cinnamon Sugar,,,cinnamon sugar,,FALSE,,2
2a803a80-9ca1-8066-9d4c-c3f0a4ce706f,Boursin Brown Butter Mashed Potatoes,4 tbsp garlic confit - mashed into a puree,4,tbsp,garlic confit - mashed into a puree,,FALSE,,0
2a803a80-9ca1-8066-9d4c-c3f0a4ce706f,Boursin Brown Butter Mashed Potatoes,4 lb yukon gold potatoes (peeled and cut into evenly sized large chunks),4,lb,yukon gold potatoes,peeled and cut into evenly sized large chunks,FALSE,,1
2a803a80-9ca1-8066-9d4c-c3f0a4ce706f,Boursin Brown Butter Mashed Potatoes,1 cup of milk (add as you go!),1,cup,milk,add as you go!,FALSE,,2
2a803a80-9ca1-8066-9d4c-c3f0a4ce706f,Boursin Brown Butter Mashed Potatoes,5 tbsp butter,5,tbsp,butter,,FALSE,,3
2a803a80-9ca1-8066-9d4c-c3f0a4ce706f,Boursin Brown Butter Mashed Potatoes,2 heaping spoonfuls of sour cream,heaping 2,,heaping spoonfuls of sour cream,,FALSE,,4
2a803a80-9ca1-8066-9d4c-c3f0a4ce706f,Boursin Brown Butter Mashed Potatoes,Bay Leaf + Sage,,,bay leaf,,FALSE,,5
2a803a80-9ca1-8066-9d4c-c3f0a4ce706f,Boursin Brown Butter Mashed Potatoes,Bay Leaf + Sage,,,sage,,FALSE,,5.01
2a803a80-9ca1-8066-9d4c-c3f0a4ce706f,Boursin Brown Butter Mashed Potatoes,1 block of Boursin Garlic & Fine Herbs Cheese,1,block,boursin garlic & fine herbs cheese,,FALSE,,6
2a803a80-9ca1-8066-9d4c-c3f0a4ce706f,Boursin Brown Butter Mashed Potatoes,Parmesan Block,,,parmesan block,,FALSE,,7
2a803a80-9ca1-8066-9d4c-c3f0a4ce706f,Boursin Brown Butter Mashed Potatoes,Salt and Pepper to Taste,to taste,,salt and pepper,to taste,FALSE,,8
2a803a80-9ca1-8074-b1e9-ece32c977a5f,Honey + Sage Butter Milk Buns,2.5 cups cups bread flour (300g),2.5,cups,cups bread flour,300g,FALSE,,0
2a803a80-9ca1-8074-b1e9-ece32c977a5f,Honey + Sage Butter Milk Buns,1/2 tsp salt,2-Jan,tsp,salt,,FALSE,,1
2a803a80-9ca1-8074-b1e9-ece32c977a5f,Honey + Sage Butter Milk Buns,3 tbsp + 2 tsp sugar - 44g,3,,tbsp,,FALSE,,2
2a803a80-9ca1-8074-b1e9-ece32c977a5f,Honey + Sage Butter Milk Buns,3 tbsp + 2 tsp sugar - 44g,2,tsp,sugar - 44g,,FALSE,,2.01
2a803a80-9ca1-8074-b1e9-ece32c977a5f,Honey + Sage Butter Milk Buns,2 tsp instant yeast,2,tsp,instant yeast,,FALSE,,3
2a803a80-9ca1-8074-b1e9-ece32c977a5f,Honey + Sage Butter Milk Buns,1 large egg,1,,large egg,,FALSE,,4
2a803a80-9ca1-8074-b1e9-ece32c977a5f,Honey + Sage Butter Milk Buns,1/2 cup milk,2-Jan,cup,milk,,FALSE,,5
2a803a80-9ca1-8074-b1e9-ece32c977a5f,Honey + Sage Butter Milk Buns,120 g tangzhong,120,g,tangzhong,,FALSE,,6
2a803a80-9ca1-8074-b1e9-ece32c977a5f,Honey + Sage Butter Milk Buns,"3 tbsp unsalted butter, cut into small pieces, softened to room temp",3,tbsp,unsalted butter,"cut into small pieces, softened to room temp",FALSE,,7
2a803a80-9ca1-8074-b1e9-ece32c977a5f,Honey + Sage Butter Milk Buns,"1 large egg, whisked - for egg wash finish",1,,large egg,whisked - for egg wash finish,FALSE,,8
2a803a80-9ca1-8074-b1e9-ece32c977a5f,Honey + Sage Butter Milk Buns,Honey Sage topping:,,,honey sage topping:,,FALSE,,9
2a803a80-9ca1-808a-9202-d41307cf81ec,Lamb Biriyani,Lamb:,,,lamb:,,FALSE,,0
2a803a80-9ca1-808a-9202-d41307cf81ec,Lamb Biriyani,"2 Cups Rice, washed",2,cups,rice,washed,FALSE,,1
2a803a80-9ca1-808a-9202-d41307cf81ec,Lamb Biriyani,Topping:,,,topping:,,FALSE,,2
2a803a80-9ca1-809b-98ec-c9055da30453,Brownies,"notes: fudgy, crinkly top",,,fudgy,,FALSE,notes,0
2a803a80-9ca1-809b-98ec-c9055da30453,Brownies,"notes: fudgy, crinkly top",,,crinkly top,,FALSE,notes,0.01
2a803a80-9ca1-80ad-99f4-f436f71e6ff3,Panang Curry,1 lb chicken thigh (sliced),1,lb,chicken thigh,sliced,FALSE,,0
2a803a80-9ca1-80ad-99f4-f436f71e6ff3,Panang Curry,4 oz panang curry paste,4,oz,panang curry paste,,FALSE,,1
2a803a80-9ca1-80ad-99f4-f436f71e6ff3,Panang Curry,14 oz coconut milk,14,oz,coconut milk,,FALSE,,2
2a803a80-9ca1-80ad-99f4-f436f71e6ff3,Panang Curry,4-5 kaffir lime leaves,5-Apr,,kaffir lime leaves,,FALSE,,3
2a803a80-9ca1-80ad-99f4-f436f71e6ff3,Panang Curry,1 large bell pepper - cut into slices,1,,large bell pepper - cut into slices,,FALSE,,4
2a803a80-9ca1-80ad-99f4-f436f71e6ff3,Panang Curry,"1 small crown of broccoli, cut into florets",1,,small crown of broccoli,cut into florets,FALSE,,5
2a803a80-9ca1-80ad-99f4-f436f71e6ff3,Panang Curry,1 - 2 large carrot - cut into 1/2 in. chunks,2-Jan,,large carrot - cut into 1/2 in. chunks,,FALSE,,6
2a803a80-9ca1-80ad-99f4-f436f71e6ff3,Panang Curry,1 tbsp palm sugar,1,tbsp,palm sugar,,FALSE,,7
2a803a80-9ca1-80ad-99f4-f436f71e6ff3,Panang Curry,1 tbsp fish sauce,1,tbsp,fish sauce,,FALSE,,8
2a803a80-9ca1-80ad-99f4-f436f71e6ff3,Panang Curry,1 cup basil leaves,1,cup,basil leaves,,FALSE,,9
2a803a80-9ca1-80ad-99f4-f436f71e6ff3,Panang Curry,Red chilies,,,red chilies,,FALSE,,10
2a803a80-9ca1-80bf-84f3-e6c415677fc6,Brookies,For the cookie dough:,,,for the cookie dough:,,FALSE,,0
2a803a80-9ca1-80bf-84f3-e6c415677fc6,Brookies,For the brownie batter:,,,for the brownie batter:,,FALSE,,1
2ad03a80-9ca1-803c-8a2e-da2fac4dc12d,Brie Puffs,2 sheets of puff pastry (12” x 10”),2,sheets,puff pastry,12” x 10”,FALSE,,0
2ad03a80-9ca1-803c-8a2e-da2fac4dc12d,Brie Puffs,"1 egg, beaten for egg wash",1,,egg,beaten for egg wash,FALSE,,1
2ad03a80-9ca1-803c-8a2e-da2fac4dc12d,Brie Puffs,"16 oz double cream brie, cut into 1/2” inch squares",16,oz,double cream brie,cut into 1/2” inch squares,FALSE,,2
2ad03a80-9ca1-803c-8a2e-da2fac4dc12d,Brie Puffs,About 1/2 cup Jam,,,about 1/2 cup jam,,FALSE,,3
2ad03a80-9ca1-803c-8a2e-da2fac4dc12d,Brie Puffs,Optional Toppings:,,,toppings:,,TRUE,,4
2ad03a80-9ca1-803c-8a2e-da2fac4dc12d,Brie Puffs,2.5” round cutter + 1.75” round cutter,2.5,,” round cutter,,FALSE,,5
2ad03a80-9ca1-803c-8a2e-da2fac4dc12d,Brie Puffs,2.5” round cutter + 1.75” round cutter,1.75,,” round cutter,,FALSE,,5.01
2b203a80-9ca1-804c-a06e-fa148812ffb6,Smash Potatoes,1 Bag of Mini Potatoes,1,,bag of mini potatoes,,FALSE,,0
2b203a80-9ca1-804c-a06e-fa148812ffb6,Smash Potatoes,"Salt, Pepper, Cayenne",,,salt,,FALSE,,1
2b203a80-9ca1-804c-a06e-fa148812ffb6,Smash Potatoes,"Salt, Pepper, Cayenne",,,pepper,,FALSE,,1.01
2b203a80-9ca1-804c-a06e-fa148812ffb6,Smash Potatoes,"Salt, Pepper, Cayenne",,,cayenne,,FALSE,,1.02
2b203a80-9ca1-804c-a06e-fa148812ffb6,Smash Potatoes,Garlic,,,garlic,,FALSE,,2
2b203a80-9ca1-804c-a06e-fa148812ffb6,Smash Potatoes,Unsalted Butter,,,unsalted butter,,FALSE,,3
2b203a80-9ca1-804c-a06e-fa148812ffb6,Smash Potatoes,Olive Oil,,,olive oil,,FALSE,,4
2b203a80-9ca1-804c-a06e-fa148812ffb6,Smash Potatoes,"Herb: Thyme, Sage, Oregano, Basil, etc.",,,thyme,,FALSE,Herb,5
